"BehaviorSpace results (NetLogo 6.0.2)"
"EW draft 1.nlogo"
"experiment1"
"04/04/2018 19:57:52:203 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-10","10","-10","10"
"[run number]","numMonths","adaptThreshold","adaptCostPerUnit","intensityThreshold","damageRatioThreshold","repairRatio","choose-strategy","interval","maxMemoryLength","changeRepairRatio?","maxPrevention","orgBudget","ExtremeWeatherDamage","cumDamageRatioThreshold","[step]","mean [infraQuality] of serviceArea","mean [infraVulnerability] of serviceArea","mean [currentDamage] of serviceArea","extremeWeatherFreq","mean [prevention] of serviceArea"
"3","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","18","43.49382716049383","0.06404772882996333","0","5","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","35","49.925925925925924","0.06135906357170681","0","9","0"
"7","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","21","45.98765432098765","0.10937679164205702","0","3","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","36","49.925925925925924","0.061359063571706826","0","9","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","46","53.41975308641975","0.032756978949419605","0","13","0"
"8","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","15","40.72839506172839","0.18113964045733721","0","6","0"
"3","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","19","43.49382716049383","0.06404772882996336","0","5","0"
"7","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","22","45.98765432098765","0.10937679164205696","0","3","0"
"6","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","17","49.75308641975309","0.046416751710017315","0","2","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","47","53.41975308641975","0.0327569789494196","0","13","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","37","49.925925925925924","0.061359063571706826","0","9","0"
"3","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","20","43.49382716049383","0.06404772882996335","0","5","0"
"7","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","23","45.98765432098765","0.10937679164205695","0","3","0"
"8","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","16","40.72839506172839","0.18113964045733716","0","6","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","38","49.925925925925924","0.06135906357170681","0","9","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","48","53.41975308641975","0.03275697894941962","0","14","0"
"6","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","18","49.75308641975309","0.0464167517100173","0","2","0"
"2","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","2","25","44.79012345679013","0.08784412594184975","0","9","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","39","49.925925925925924","0.06135906357170681","0","9","0"
"8","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","17","40.72839506172839","0.18113964045733708","0","6","0"
"7","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","24","45.98765432098765","0.10937679164205696","0","3","0"
"3","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","21","43.49382716049383","0.06404772882996335","0","5","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","49","53.41975308641975","0.03275697894941961","0","14","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","40","49.925925925925924","0.06135906357170683","0","9","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","50","53.41975308641975","0.032756978949419605","0","14","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","51","53.41975308641975","0.03275697894941961","0","14","0"
"6","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","19","49.75308641975309","0.04641675171001731","0","2","0"
"2","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","2","26","44.79012345679013","0.08784412594184973","0","9","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","52","53.41975308641975","0.0327569789494196","0","14","0"
"3","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","22","43.49382716049383","0.06404772882996336","0","5","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","41","49.925925925925924","0.06135906357170683","0","9","0"
"8","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","18","40.72839506172839","0.18113964045733716","0","6","0"
"2","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","2","27","44.79012345679013","0.08784412594184976","0","9","0"
"6","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","20","49.75308641975309","0.046416751710017315","0","3","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","42","49.925925925925924","0.06135906357170683","0","9","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","53","53.41975308641975","0.032756978949419605","0","15","0"
"6","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","21","49.75308641975309","0.0464167517100173","0","3","0"
"2","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","2","28","44.79012345679013","0.08784412594184975","0","10","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","54","53.41975308641975","0.03275697894941961","0","15","0"
"3","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","23","43.49382716049383","0.06404772882996333","0","5","0"
"7","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","25","44.135802469135804","0.12627795132080036","1.962962962962963","4","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","43","49.925925925925924","0.06135906357170685","0","9","0"
"8","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","19","40.72839506172839","0.1811396404573372","0","6","0"
"6","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","22","49.75308641975309","0.046416751710017315","0","3","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","55","53.41975308641975","0.03275697894941961","0","15","0"
"2","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","2","29","44.79012345679013","0.08784412594184976","0","10","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","56","53.41975308641975","0.03275697894941959","0","15","0"
"3","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","24","43.49382716049383","0.06404772882996335","0","5","0"
"7","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","26","44.135802469135804","0.12627795132080039","0","4","0"
"8","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","20","40.72839506172839","0.1811396404573371","0","6","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","44","49.925925925925924","0.06135906357170685","0","9","0"
"6","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","23","49.75308641975309","0.0464167517100173","0","4","0"
"2","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","2","30","44.79012345679013","0.08784412594184975","0","10","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","57","53.41975308641975","0.032756978949419605","0","15","0"
"6","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","24","49.75308641975309","0.04641675171001732","0","4","0"
"2","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","2","31","44.79012345679013","0.08784412594184975","0","10","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","58","53.41975308641975","0.032756978949419605","0","15","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","45","49.925925925925924","0.06135906357170685","0","9","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","46","49.925925925925924","0.06135906357170683","0","9","0"
"7","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","27","44.135802469135804","0.12627795132080036","0","4","0"
"2","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","2","32","44.79012345679013","0.08784412594184976","0","10","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","59","53.41975308641975","0.0327569789494196","0","16","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","60","53.41975308641975","0.032756978949419605","0","16","0"
"2","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","2","33","44.79012345679013","0.08784412594184975","0","10","0"
"8","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","21","40.72839506172839","0.1811396404573372","0","6","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","47","49.925925925925924","0.06135906357170683","0","10","0"
"3","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","25","43.49382716049383","0.06404772882996335","0","5","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","61","53.41975308641975","0.03275697894941959","0","17","0"
"6","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","25","49.75308641975309","0.04641675171001731","0","5","0"
"2","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","2","34","44.79012345679013","0.08784412594184973","0","10","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","62","53.41975308641975","0.0327569789494196","0","17","0"
"7","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","28","44.135802469135804","0.12627795132080036","0","4","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","48","49.925925925925924","0.06135906357170681","0","10","0"
"8","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","22","40.72839506172839","0.18113964045733713","0","6","0"
"6","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","26","49.75308641975309","0.04641675171001731","0","5","0"
"2","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","2","35","44.79012345679013","0.08784412594184975","0","10","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","63","53.41975308641975","0.032756978949419605","0","17","0"
"3","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","26","43.49382716049383","0.06404772882996332","0","5","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","64","53.41975308641975","0.03275697894941961","0","17","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","49","49.925925925925924","0.061359063571706826","0","11","0"
"6","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","27","49.75308641975309","0.046416751710017294","0","6","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","65","53.41975308641975","0.0327569789494196","0","17","0"
"7","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","29","44.135802469135804","0.12627795132080039","0","4","0"
"2","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","2","36","44.79012345679013","0.08784412594184976","0","11","0"
"3","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","27","43.49382716049383","0.06404772882996335","0","5","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","50","49.925925925925924","0.061359063571706826","0","11","0"
"8","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","23","39.04938271604938","0.19694136075652685","2","7","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","66","53.41975308641975","0.032756978949419605","0","17","0"
"7","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","30","44.135802469135804","0.12627795132080039","0","4","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","51","49.925925925925924","0.06135906357170683","0","11","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","67","53.41975308641975","0.03275697894941961","0","17","0"
"6","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","28","49.75308641975309","0.0464167517100173","0","6","0"
"2","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","2","37","44.79012345679013","0.08784412594184976","0","12","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","52","49.925925925925924","0.06135906357170683","0","11","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","68","53.41975308641975","0.03275697894941962","0","17","0"
"6","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","29","49.75308641975309","0.04641675171001731","0","6","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","69","53.41975308641975","0.03275697894941961","0","17","0"
"2","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","2","38","44.79012345679013","0.08784412594184975","0","12","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","53","49.925925925925924","0.06135906357170681","0","11","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","70","53.41975308641975","0.032756978949419605","0","17","0"
"6","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","30","49.75308641975309","0.04641675171001731","0","6","0"
"2","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","2","39","44.79012345679013","0.08784412594184976","0","12","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","71","53.41975308641975","0.03275697894941961","0","17","0"
"8","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","24","39.04938271604938","0.19694136075652688","0","7","0"
"3","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","28","43.49382716049383","0.06404772882996339","0","6","0"
"7","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","5","2","31","44.135802469135804","0.1262779513208004","0","4","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","54","49.925925925925924","0.06135906357170681","0","11","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","72","53.41975308641975","0.03275697894941961","0","17","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","55","49.925925925925924","0.061359063571706826","0","11","0"
"4","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","5","73","53.41975308641975","0.03275697894941961","0","17","0"
"6","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","31","49.75308641975309","0.0464167517100173","0","6","0"
"5","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","10","56","49.925925925925924","0.061359063571706826","0","11","0"
"2","24","4","1","0.8","0.08","0.5","""rememberFrequency""","11","5","false","0","0","0","2","40","44.79012345679013","0.08784412594184976","0","12","0"
